family,seed,units,sr,input_scale,leak,task,val_nmse,test_nmse,alpha,replicate,val_rank_pct
ESN,49,100,0.9,0.1,1.0,sunspots_annual,0.1938539476999908,0.1401452683071921,1.0,sunspots_annual__seed49,0.3333333333333333
ESN,49,100,0.9,0.5,0.3,mackey_glass,7.76654399536369e-05,3.93360141598665e-05,1e-06,mackey_glass__seed49,0.7777777777777778
ESN,49,100,0.9,0.5,0.3,narma10,0.3492491667160054,0.2890772556556474,0.1,narma10__seed49,0.6296296296296297
ESN,49,100,0.9,0.5,0.3,lorenz,2.1519540472160453e-05,2.873221223888659e-05,1e-07,lorenz__seed49,0.7037037037037037
ESN,49,100,0.9,0.5,0.3,sunspots_annual,0.2185079074303789,0.3467521925644836,0.1,sunspots_annual__seed49,0.5555555555555556
ESN,49,100,0.9,0.5,0.7,mackey_glass,4.7740535634994114e-06,6.170368747435594e-06,1e-06,mackey_glass__seed49,0.2592592592592592
ESN,49,100,0.9,0.5,0.7,narma10,0.2544593729120128,0.2946395789778722,0.01,narma10__seed49,0.3333333333333333
ESN,49,100,0.9,0.5,0.7,lorenz,4.02651216779363e-07,9.27372975979424e-08,1e-08,lorenz__seed49,0.4814814814814814
ESN,49,100,0.9,0.5,0.7,sunspots_annual,0.2065945389170903,0.1520407539590497,1.0,sunspots_annual__seed49,0.4444444444444444
ESN,49,100,0.9,0.5,1.0,mackey_glass,2.037994965576489e-06,2.736875620430653e-06,1e-07,mackey_glass__seed49,0.1851851851851851
ESN,49,100,0.9,0.5,1.0,narma10,0.1969549659676,0.2929089987576438,0.01,narma10__seed49,0.1481481481481481
ESN,49,100,0.9,0.5,1.0,lorenz,1.5220684551328282e-08,2.7762052616031276e-09,1e-08,lorenz__seed49,0.2222222222222222
ESN,49,100,0.9,0.5,1.0,sunspots_annual,0.24127884689012,0.1769617803922691,10.0,sunspots_annual__seed49,0.9629629629629628
ESN,49,100,0.9,1.0,0.3,mackey_glass,0.0002419125087468,0.0001439311542436,1e-05,mackey_glass__seed49,0.8148148148148148
ESN,49,100,0.9,1.0,0.3,narma10,0.3713105238749967,0.3080759523158061,0.1,narma10__seed49,0.7407407407407407
ESN,49,100,0.9,1.0,0.3,lorenz,4.824173203124093e-05,4.174660564611462e-05,1e-08,lorenz__seed49,0.7777777777777778
ESN,49,100,0.9,1.0,0.3,sunspots_annual,0.2355700689600947,0.2951353049937799,0.01,sunspots_annual__seed49,0.8148148148148148
ESN,49,100,0.9,1.0,0.7,mackey_glass,1.7832969737237683e-05,1.5489146590573217e-05,1e-05,mackey_glass__seed49,0.4814814814814814
ESN,49,100,0.9,1.0,0.7,narma10,0.3375579314736014,0.333136485103749,0.1,narma10__seed49,0.5555555555555556
ESN,49,100,0.9,1.0,0.7,lorenz,4.174270964100738e-07,2.3113007611292335e-07,1e-06,lorenz__seed49,0.5185185185185185
ESN,49,100,0.9,1.0,0.7,sunspots_annual,0.1988882621518496,0.1533921698000506,1.0,sunspots_annual__seed49,0.3703703703703703
ESN,49,100,0.9,1.0,1.0,mackey_glass,8.224529399392018e-06,9.194522477555915e-06,1e-05,mackey_glass__seed49,0.3703703703703703
ESN,49,100,0.9,1.0,1.0,narma10,0.4699830515366122,0.5908601177185617,0.1,narma10__seed49,0.8888888888888888
ESN,49,100,0.9,1.0,1.0,lorenz,1.7639043649327705e-07,6.680772203697899e-08,1e-06,lorenz__seed49,0.3703703703703703
ESN,49,100,0.9,1.0,1.0,sunspots_annual,0.2424222122822886,0.141506353021158,1.0,sunspots_annual__seed49,1.0
ESN,49,100,1.1,0.1,0.3,mackey_glass,0.000607729238845,0.005212799102888,1e-05,mackey_glass__seed49,0.9629629629629628
ESN,49,100,1.1,0.1,0.3,narma10,0.332179838293274,0.2116205668520497,0.01,narma10__seed49,0.4814814814814814
ESN,49,100,1.1,0.1,0.3,lorenz,0.0086106756486497,0.0112852067173911,0.01,lorenz__seed49,1.0
ESN,49,100,1.1,0.1,0.3,sunspots_annual,0.1626910639399017,0.363916915942277,0.01,sunspots_annual__seed49,0.037037037037037
ESN,49,100,1.1,0.1,0.7,mackey_glass,2.5193703917341768e-05,1.1121924370554788e-05,1e-06,mackey_glass__seed49,0.5185185185185185
ESN,49,100,1.1,0.1,0.7,narma10,0.2229687137620088,0.2475617349775913,0.001,narma10__seed49,0.2222222222222222
ESN,49,100,1.1,0.1,0.7,lorenz,0.0001537512813771,0.0003075620646921,1e-06,lorenz__seed49,0.8518518518518519
ESN,49,100,1.1,0.1,0.7,sunspots_annual,0.1777235148709674,0.1843467049409081,1.0,sunspots_annual__seed49,0.1111111111111111
ESN,49,100,1.1,0.1,1.0,mackey_glass,0.0008800608837028,0.0011817961292221,0.001,mackey_glass__seed49,1.0
ESN,49,100,1.1,0.1,1.0,narma10,0.2013643259483229,0.2138032180406636,0.1,narma10__seed49,0.1851851851851851
ESN,49,100,1.1,0.1,1.0,lorenz,0.0002676812028292,0.0001378212062839,0.0001,lorenz__seed49,0.8888888888888888
ESN,49,100,1.1,0.1,1.0,sunspots_annual,0.2364532149202373,0.1590568671624301,1.0,sunspots_annual__seed49,0.8518518518518519
ESN,49,100,1.1,0.5,0.3,mackey_glass,0.0003308963288976,9.54331359628208e-05,1e-05,mackey_glass__seed49,0.925925925925926
ESN,49,100,1.1,0.5,0.3,narma10,0.3345235224507589,0.3156183120099183,0.1,narma10__seed49,0.5185185185185185
ESN,49,100,1.1,0.5,0.3,lorenz,0.00081726238386,0.0006296363350549,1e-06,lorenz__seed49,0.9629629629629628
ESN,49,100,1.1,0.5,0.3,sunspots_annual,0.2403997864316122,0.396169353202225,1.0,sunspots_annual__seed49,0.925925925925926
ESN,49,100,1.1,0.5,0.7,mackey_glass,1.6860942756569976e-05,1.090454969821226e-05,1e-05,mackey_glass__seed49,0.4444444444444444
ESN,49,100,1.1,0.5,0.7,narma10,0.2436486933747582,0.3122603094963938,0.1,narma10__seed49,0.2962962962962963
ESN,49,100,1.1,0.5,0.7,lorenz,7.2504274903927485e-06,7.4621372837300195e-06,1e-06,lorenz__seed49,0.6666666666666666
ESN,49,100,1.1,0.5,0.7,sunspots_annual,0.2069565647304263,0.1870159135598505,10.0,sunspots_annual__seed49,0.4814814814814814
ESN,49,100,1.1,0.5,1.0,mackey_glass,2.8481498586190716e-05,2.5626080206626065e-05,1e-05,mackey_glass__seed49,0.5555555555555556
ESN,49,100,1.1,0.5,1.0,narma10,0.2364439890174623,0.2278610924149231,1.0,narma10__seed49,0.2592592592592592
ESN,49,100,1.1,0.5,1.0,lorenz,3.372202542667441e-06,2.38437791865689e-06,1e-06,lorenz__seed49,0.5555555555555556
ESN,49,100,1.1,0.5,1.0,sunspots_annual,0.2290123765925432,0.1735156067992934,10.0,sunspots_annual__seed49,0.7037037037037037
ESN,49,100,1.1,1.0,0.3,mackey_glass,0.0002659558629049,0.0001411991302183,0.0001,mackey_glass__seed49,0.8518518518518519
ESN,49,100,1.1,1.0,0.3,narma10,0.378239030776382,0.3566932831573118,0.1,narma10__seed49,0.8518518518518519
ESN,49,100,1.1,1.0,0.3,lorenz,0.0004061093702544,0.0004351602550847,0.01,lorenz__seed49,0.925925925925926
ESN,49,100,1.1,1.0,0.3,sunspots_annual,0.2306573429164745,0.301177490111547,0.1,sunspots_annual__seed49,0.7407407407407407
ESN,49,100,1.1,1.0,0.7,mackey_glass,3.457088351296023e-05,3.04733427862506e-05,1e-05,mackey_glass__seed49,0.6296296296296297
ESN,49,100,1.1,1.0,0.7,narma10,0.3287586599744542,0.3079572250562004,1.0,narma10__seed49,0.4444444444444444
ESN,49,100,1.1,1.0,0.7,lorenz,2.7286305397871864e-05,2.2267229135984203e-05,1e-05,lorenz__seed49,0.7407407407407407
ESN,49,100,1.1,1.0,0.7,sunspots_annual,0.2070217716443759,0.1783331757231275,1.0,sunspots_annual__seed49,0.5185185185185185
ESN,49,100,1.1,1.0,1.0,mackey_glass,3.0830688832088626e-05,3.315531104167172e-05,1e-05,mackey_glass__seed49,0.5925925925925926
ESN,49,100,1.1,1.0,1.0,narma10,0.3723811790328263,0.4621317335113181,1.0,narma10__seed49,0.7777777777777778
ESN,49,100,1.1,1.0,1.0,lorenz,5.050033508614359e-06,8.967193279186939e-06,0.0001,lorenz__seed49,0.6296296296296297
ESN,49,100,1.1,1.0,1.0,sunspots_annual,0.2324823315223402,0.124066004425899,0.1,sunspots_annual__seed49,0.7777777777777778
ESN,50,100,0.5,0.1,0.3,mackey_glass,0.0002517837089208,0.0002257025579129,1e-08,mackey_glass__seed50,0.9629629629629628
ESN,50,100,0.5,0.1,0.3,narma10,0.3452071684908282,0.3049073632193653,0.0001,narma10__seed50,0.4814814814814814
ESN,50,100,0.5,0.1,0.3,lorenz,5.380696062409712e-06,3.490364560168812e-06,1e-08,lorenz__seed50,0.7407407407407407
ESN,50,100,0.5,0.1,0.3,sunspots_annual,0.1718468328766172,0.1812282472056572,1e-06,sunspots_annual__seed50,0.037037037037037
ESN,50,100,0.5,0.1,0.7,mackey_glass,1.510593396127413e-05,1.491388408299263e-05,1e-08,mackey_glass__seed50,0.5185185185185185
ESN,50,100,0.5,0.1,0.7,narma10,0.2905708862346722,0.3363023692968637,1e-08,narma10__seed50,0.2592592592592592
ESN,50,100,0.5,0.1,0.7,lorenz,1.939708791297601e-07,8.707098730367468e-08,1e-08,lorenz__seed50,0.4814814814814814
ESN,50,100,0.5,0.1,0.7,sunspots_annual,0.1934200317763213,0.166520581379044,0.1,sunspots_annual__seed50,0.3703703703703703
ESN,50,100,0.5,0.1,1.0,mackey_glass,3.285957761056456e-06,3.880932338724317e-06,1e-08,mackey_glass__seed50,0.3333333333333333
ESN,50,100,0.5,0.1,1.0,narma10,0.1890339267789315,0.3671964335415786,1e-08,narma10__seed50,0.1111111111111111
ESN,50,100,0.5,0.1,1.0,lorenz,4.973036484092475e-08,2.3825181131759116e-08,1e-08,lorenz__seed50,0.3333333333333333
ESN,50,100,0.5,0.1,1.0,sunspots_annual,0.211277214241317,0.1954007946716415,1.0,sunspots_annual__seed50,0.6296296296296297
ESN,50,100,0.5,0.5,0.3,mackey_glass,6.202773100872623e-05,4.944869992908606e-05,1e-08,mackey_glass__seed50,0.7777777777777778
ESN,50,100,0.5,0.5,0.3,narma10,0.3536292254648456,0.3031170065543516,0.001,narma10__seed50,0.5555555555555556
ESN,50,100,0.5,0.5,0.3,lorenz,8.283893674591431e-08,5.7574211877206955e-08,1e-08,lorenz__seed50,0.4444444444444444
ESN,50,100,0.5,0.5,0.3,sunspots_annual,0.1750273135985983,0.2223267655089872,0.001,sunspots_annual__seed50,0.074074074074074
ESN,50,100,0.5,0.5,0.7,mackey_glass,5.07795505225613e-06,6.882160833007719e-06,1e-08,mackey_glass__seed50,0.3703703703703703
ESN,50,100,0.5,0.5,0.7,narma10,0.3817145436251584,0.3977402323865264,0.0001,narma10__seed50,0.7777777777777778
ESN,50,100,0.5,0.5,0.7,lorenz,2.785168028662175e-09,2.7391925326036166e-09,1e-08,lorenz__seed50,0.074074074074074
ESN,50,100,0.5,0.5,0.7,sunspots_annual,0.1991779656844365,0.1393905607975317,0.1,sunspots_annual__seed50,0.5185185185185185
ESN,50,100,0.5,0.5,1.0,mackey_glass,1.3273324080232987e-06,2.3898306717177905e-06,1e-08,mackey_glass__seed50,0.074074074074074
ESN,50,100,0.5,0.5,1.0,narma10,0.6520701724370298,0.7564478228921315,0.01,narma10__seed50,0.9629629629629628
ESN,50,100,0.5,0.5,1.0,lorenz,2.5793588737597292e-09,2.049271148670103e-09,1e-08,lorenz__seed50,0.037037037037037
ESN,50,100,0.5,0.5,1.0,sunspots_annual,0.2391536078323785,0.1592809523030728,0.001,sunspots_annual__seed50,0.8518518518518519
ESN,50,100,0.5,1.0,0.3,mackey_glass,7.98967614723239e-05,5.7743779832848456e-05,1e-08,mackey_glass__seed50,0.8148148148148148
ESN,50,100,0.5,1.0,0.3,narma10,0.3850349017848672,0.3174488450744194,0.001,narma10__seed50,0.8148148148148148
ESN,50,100,0.5,1.0,0.3,lorenz,5.183269227289732e-07,6.200774247529693e-07,1e-08,lorenz__seed50,0.5185185185185185
ESN,50,100,0.5,1.0,0.3,sunspots_annual,0.1989527232759733,0.2695082188740133,0.01,sunspots_annual__seed50,0.4814814814814814
ESN,50,100,0.5,1.0,0.7,mackey_glass,8.598906473409545e-06,8.654976112642262e-06,1e-08,mackey_glass__seed50,0.4814814814814814
ESN,50,100,0.5,1.0,0.7,narma10,0.5134260268344708,0.53996268957064,0.0001,narma10__seed50,0.8518518518518519
ESN,50,100,0.5,1.0,0.7,lorenz,3.749993330795658e-09,1.8996174680897995e-09,1e-08,lorenz__seed50,0.1111111111111111
ESN,50,100,0.5,1.0,0.7,sunspots_annual,0.1947539874606587,0.1456803507312151,0.1,sunspots_annual__seed50,0.4444444444444444
ESN,50,100,0.5,1.0,1.0,mackey_glass,2.134729200714337e-06,2.866965081263005e-06,1e-08,mackey_glass__seed50,0.2222222222222222
ESN,50,100,0.5,1.0,1.0,narma10,0.661823063227028,0.7430344851548077,1.0,narma10__seed50,1.0
ESN,50,100,0.5,1.0,1.0,lorenz,4.0722488745522996e-09,2.520358771684809e-09,1e-08,lorenz__seed50,0.1481481481481481
ESN,50,100,0.5,1.0,1.0,sunspots_annual,0.2332795630110229,0.1466812778315025,0.01,sunspots_annual__seed50,0.7777777777777778
ESN,50,100,0.9,0.1,0.3,mackey_glass,4.71219482749026e-05,4.686438788409753e-05,1e-08,mackey_glass__seed50,0.7407407407407407
ESN,50,100,0.9,0.1,0.3,narma10,0.3426253819506217,0.2786312183409677,0.001,narma10__seed50,0.4444444444444444
ESN,50,100,0.9,0.1,0.3,lorenz,3.210133477496285e-05,6.925652054028089e-05,1e-08,lorenz__seed50,0.8888888888888888
ESN,50,100,0.9,0.1,0.3,sunspots_annual,0.1753157961592454,0.1893783560526122,0.001,sunspots_annual__seed50,0.1111111111111111
ESN,50,100,0.9,0.1,0.7,mackey_glass,2.3251629249708056e-06,2.614393295307103e-06,1e-08,mackey_glass__seed50,0.2592592592592592
ESN,50,100,0.9,0.1,0.7,narma10,0.2205126330803754,0.174184328499341,1e-05,narma10__seed50,0.1851851851851851
ESN,50,100,0.9,0.1,0.7,lorenz,8.189417442257088e-08,6.125833736855034e-08,1e-08,lorenz__seed50,0.4074074074074074
ESN,50,100,0.9,0.1,0.7,sunspots_annual,0.1847767713423576,0.1674801650668542,1.0,sunspots_annual__seed50,0.2222222222222222
ESN,50,100,0.9,0.1,1.0,mackey_glass,8.159766291400349e-07,8.110791360521731e-07,1e-08,mackey_glass__seed50,0.037037037037037
ESN,50,100,0.9,0.1,1.0,narma10,0.1421003249321535,0.2282445757220796,0.01,narma10__seed50,0.037037037037037
ESN,50,100,0.9,0.1,1.0,lorenz,6.219546998989879e-09,4.899090169090228e-09,1e-08,lorenz__seed50,0.2592592592592592
ESN,50,100,0.9,0.1,1.0,sunspots_annual,0.2083555334803343,0.1510399010513311,1.0,sunspots_annual__seed50,0.5925925925925926
ESN,50,100,0.9,0.5,0.3,mackey_glass,3.650483764859858e-05,2.2106106919770504e-05,1e-07,mackey_glass__seed50,0.6666666666666666
ESN,50,100,0.9,0.5,0.3,narma10,0.3596528292743149,0.293942730983767,0.01,narma10__seed50,0.5925925925925926
ESN,50,100,0.9,0.5,0.3,lorenz,1.0638868358065052e-05,1.1664137297222642e-05,1e-06,lorenz__seed50,0.8518518518518519
ESN,50,100,0.9,0.5,0.3,sunspots_annual,0.1800024972494829,0.1935323307358332,0.01,sunspots_annual__seed50,0.1481481481481481
ESN,50,100,0.9,0.5,0.7,mackey_glass,3.2691928165623013e-06,2.610842893833464e-06,1e-07,mackey_glass__seed50,0.2962962962962963
ESN,50,100,0.9,0.5,0.7,narma10,0.2999660682149181,0.3165225681603613,0.1,narma10__seed50,0.3703703703703703
ESN,50,100,0.9,0.5,0.7,lorenz,5.209362701382938e-09,2.709637068424711e-09,1e-08,lorenz__seed50,0.2222222222222222
ESN,50,100,0.9,0.5,0.7,sunspots_annual,0.1936914075318794,0.1720605133034509,0.01,sunspots_annual__seed50,0.4074074074074074
ESN,50,100,0.9,0.5,1.0,mackey_glass,1.3334813996757495e-06,1.934413804638135e-06,1e-07,mackey_glass__seed50,0.1111111111111111
ESN,50,100,0.9,0.5,1.0,narma10,0.2947399178656588,0.4356384948136257,0.1,narma10__seed50,0.3333333333333333
ESN,50,100,0.9,0.5,1.0,lorenz,4.5217102762534845e-09,5.46016408509394e-10,1e-08,lorenz__seed50,0.1851851851851851
ESN,50,100,0.9,0.5,1.0,sunspots_annual,0.240028304394528,0.1624837253143941,10.0,sunspots_annual__seed50,0.8888888888888888
ESN,50,100,0.9,1.0,0.3,mackey_glass,0.0001532746524957,6.376358774115221e-05,1e-06,mackey_glass__seed50,0.8888888888888888
ESN,50,100,0.9,1.0,0.3,narma10,0.3775933138366076,0.2985516458718286,0.1,narma10__seed50,0.7037037037037037
ESN,50,100,0.9,1.0,0.3,lorenz,8.554416934739658e-06,3.2642393483965114e-06,1e-05,lorenz__seed50,0.8148148148148148
ESN,50,100,0.9,1.0,0.3,sunspots_annual,0.2177449780409097,0.3087386670956146,0.1,sunspots_annual__seed50,0.7037037037037037
ESN,50,100,0.9,1.0,0.7,mackey_glass,1.7236154832890367e-05,1.1729219755571532e-05,1e-06,mackey_glass__seed50,0.5555555555555556
ESN,50,100,0.9,1.0,0.7,narma10,0.3757279541826807,0.3914291974676708,0.1,narma10__seed50,0.6666666666666666
ESN,50,100,0.9,1.0,0.7,lorenz,6.01064061218101e-08,5.989153740771517e-08,1e-07,lorenz__seed50,0.3703703703703703
ESN,50,100,0.9,1.0,0.7,sunspots_annual,0.1884133331693075,0.1333140010831717,1.0,sunspots_annual__seed50,0.2962962962962963
ESN,50,100,0.9,1.0,1.0,mackey_glass,7.289460652490807e-06,6.583463806618062e-06,1e-06,mackey_glass__seed50,0.4444444444444444
ESN,50,100,0.9,1.0,1.0,narma10,0.618040590170676,0.7215398727729787,1.0,narma10__seed50,0.925925925925926
ESN,50,100,0.9,1.0,1.0,lorenz,2.5931731697161413e-08,1.6300346626539513e-08,1e-08,lorenz__seed50,0.2962962962962963
ESN,50,100,0.9,1.0,1.0,sunspots_annual,0.2459461555813268,0.1332633930266215,1.0,sunspots_annual__seed50,0.925925925925926
ESN,50,100,1.1,0.1,0.3,mackey_glass,0.0004652327061169,0.0002529820713523,1e-05,mackey_glass__seed50,1.0
ESN,50,100,1.1,0.1,0.3,narma10,0.3423817770988448,0.1993422357857551,0.001,narma10__seed50,0.4074074074074074
ESN,50,100,1.1,0.1,0.3,lorenz,0.0030809303567409,0.005216230411516,1e-07,lorenz__seed50,1.0
ESN,50,100,1.1,0.1,0.3,sunspots_annual,0.5561452412573994,0.5607475350767979,1.0,sunspots_annual__seed50,1.0
ESN,50,100,1.1,0.1,0.7,mackey_glass,1.5668813093722069e-06,1.5771673359703911e-06,1e-08,mackey_glass__seed50,0.1481481481481481
ESN,50,100,1.1,0.1,0.7,narma10,0.1911492289102753,0.1900927461867883,1e-08,narma10__seed50,0.1481481481481481
ESN,50,100,1.1,0.1,0.7,lorenz,2.334294341911685e-06,2.912279520291766e-06,1e-08,lorenz__seed50,0.6666666666666666
ESN,50,100,1.1,0.1,0.7,sunspots_annual,0.1804267780909728,0.1933882729395113,1.0,sunspots_annual__seed50,0.1851851851851851
ESN,50,100,1.1,0.1,1.0,mackey_glass,1.5893363148312542e-06,8.232431807443976e-07,1e-08,mackey_glass__seed50,0.1851851851851851
ESN,50,100,1.1,0.1,1.0,narma10,0.1698702804638343,0.2786601191422004,0.01,narma10__seed50,0.074074074074074
ESN,50,100,1.1,0.1,1.0,lorenz,3.598203334235198e-06,1.3942151182517017e-06,1e-08,lorenz__seed50,0.7037037037037037
ESN,50,100,1.1,0.1,1.0,sunspots_annual,0.2186601431785048,0.1597391335352612,1.0,sunspots_annual__seed50,0.7407407407407407
ESN,50,100,1.1,0.5,0.3,mackey_glass,0.0001277177876543,6.233667744609988e-05,1e-06,mackey_glass__seed50,0.8518518518518519
ESN,50,100,1.1,0.5,0.3,narma10,0.3636495729775006,0.2071864333788426,0.1,narma10__seed50,0.6296296296296297
ESN,50,100,1.1,0.5,0.3,lorenz,0.0002116207441448,0.0003067184773052,1e-06,lorenz__seed50,0.9629629629629628
ESN,50,100,1.1,0.5,0.3,sunspots_annual,0.1878577306392418,0.2534485663935556,0.1,sunspots_annual__seed50,0.2592592592592592
ESN,50,100,1.1,0.5,0.7,mackey_glass,2.440837821069357e-05,1.6370187918743155e-05,1e-05,mackey_glass__seed50,0.6296296296296297
ESN,50,100,1.1,0.5,0.7,narma10,0.2851105148060418,0.260913487359083,1.0,narma10__seed50,0.2222222222222222
ESN,50,100,1.1,0.5,0.7,lorenz,6.376976512599815e-06,1.7267729713297534e-05,1e-05,lorenz__seed50,0.7777777777777778
ESN,50,100,1.1,0.5,0.7,sunspots_annual,0.2039700338484339,0.1718391672722108,10.0,sunspots_annual__seed50,0.5555555555555556
ESN,50,100,1.1,0.5,1.0,mackey_glass,5.929184274281479e-06,9.006156316937093e-06,1e-05,mackey_glass__seed50,0.4074074074074074
ESN,50,100,1.1,0.5,1.0,narma10,0.2926159216533119,0.3548577982100811,1.0,narma10__seed50,0.2962962962962963
ESN,50,100,1.1,0.5,1.0,lorenz,1.15075030710895e-06,2.200689149393568e-06,1e-07,lorenz__seed50,0.5555555555555556
ESN,50,100,1.1,0.5,1.0,sunspots_annual,0.2359171583018775,0.12047644814239,0.01,sunspots_annual__seed50,0.8148148148148148
ESN,50,100,1.1,1.0,0.3,mackey_glass,0.0001557935815035,0.0001352525770662,0.0001,mackey_glass__seed50,0.925925925925926
ESN,50,100,1.1,1.0,0.3,narma10,0.3812271218417122,0.3086857316765798,0.1,narma10__seed50,0.7407407407407407
ESN,50,100,1.1,1.0,0.3,lorenz,8.970215991144756e-05,0.0001828674622941,0.001,lorenz__seed50,0.925925925925926
ESN,50,100,1.1,1.0,0.3,sunspots_annual,0.2136547486697166,0.2297682748797961,0.1,sunspots_annual__seed50,0.6666666666666666
ESN,50,100,1.1,1.0,0.7,mackey_glass,3.938129334225738e-05,2.34471158399807e-05,1e-05,mackey_glass__seed50,0.7037037037037037
ESN,50,100,1.1,1.0,0.7,narma10,0.3500659598515866,0.3603148464612427,1.0,narma10__seed50,0.5185185185185185
ESN,50,100,1.1,1.0,0.7,lorenz,1.9125600119626818e-06,1.3869082884070046e-06,1e-05,lorenz__seed50,0.6296296296296297
ESN,50,100,1.1,1.0,0.7,sunspots_annual,0.1886423383092565,0.1640744101575122,10.0,sunspots_annual__seed50,0.3333333333333333
ESN,50,100,1.1,1.0,1.0,mackey_glass,1.7470856698459427e-05,1.5207431679927878e-05,1e-05,mackey_glass__seed50,0.5925925925925926
ESN,50,100,1.1,1.0,1.0,narma10,0.5678302944233112,0.6353688245809664,1.0,narma10__seed50,0.8888888888888888
ESN,50,100,1.1,1.0,1.0,lorenz,1.506565203681444e-06,8.72060978115041e-06,1e-07,lorenz__seed50,0.5925925925925926
ESN,50,100,1.1,1.0,1.0,sunspots_annual,0.2490506330467,0.1228682318702663,1.0,sunspots_annual__seed50,0.9629629629629628
ESN,51,100,0.5,0.1,0.3,mackey_glass,0.0002407044726776,0.0002200912652597,1e-08,mackey_glass__seed51,0.925925925925926
ESN,51,100,0.5,0.1,0.3,narma10,0.3436857228491125,0.3048363910103107,0.0001,narma10__seed51,0.4444444444444444
ESN,51,100,0.5,0.1,0.3,lorenz,3.184836270431632e-06,2.9285413435680217e-06,1e-08,lorenz__seed51,0.5925925925925926
ESN,51,100,0.5,0.1,0.3,sunspots_annual,0.1725465423919316,0.2131475479163453,1e-06,sunspots_annual__seed51,0.037037037037037
ESN,51,100,0.5,0.1,0.7,mackey_glass,1.2575411531433055e-05,1.2894085327178134e-05,1e-08,mackey_glass__seed51,0.4814814814814814
ESN,51,100,0.5,0.1,0.7,narma10,0.2792676251579541,0.3075567877033585,1e-08,narma10__seed51,0.2592592592592592
ESN,51,100,0.5,0.1,0.7,lorenz,9.746259824277895e-08,5.855712338788889e-08,1e-08,lorenz__seed51,0.3703703703703703
ESN,51,100,0.5,0.1,0.7,sunspots_annual,0.1988175587189678,0.1717123952520055,0.1,sunspots_annual__seed51,0.5185185185185185
ESN,51,100,0.5,0.1,1.0,mackey_glass,2.6008476346311776e-06,3.340904884899075e-06,1e-08,mackey_glass__seed51,0.2222222222222222
ESN,51,100,0.5,0.1,1.0,narma10,0.2560045106651882,0.3829224380559604,1e-08,narma10__seed51,0.1851851851851851
ESN,51,100,0.5,0.1,1.0,lorenz,2.5368188111457578e-08,1.386735156250298e-08,1e-08,lorenz__seed51,0.2592592592592592
ESN,51,100,0.5,0.1,1.0,sunspots_annual,0.2282016337910813,0.1953956949641469,1.0,sunspots_annual__seed51,0.7407407407407407
ESN,51,100,0.5,0.5,0.3,mackey_glass,6.247670631890326e-05,5.297773196134139e-05,1e-08,mackey_glass__seed51,0.7037037037037037
ESN,51,100,0.5,0.5,0.3,narma10,0.3615648322748565,0.3037616118032998,0.001,narma10__seed51,0.5555555555555556
ESN,51,100,0.5,0.5,0.3,lorenz,4.038178953593152e-07,2.3479195113386219e-07,1e-07,lorenz__seed51,0.4814814814814814
ESN,51,100,0.5,0.5,0.3,sunspots_annual,0.1811839044978815,0.2447535453734308,0.001,sunspots_annual__seed51,0.1481481481481481
ESN,51,100,0.5,0.5,0.7,mackey_glass,4.127897666027431e-06,5.725360980850696e-06,1e-08,mackey_glass__seed51,0.2592592592592592
ESN,51,100,0.5,0.5,0.7,narma10,0.3735032870356879,0.4133800203723458,0.0001,narma10__seed51,0.7037037037037037
ESN,51,100,0.5,0.5,0.7,lorenz,7.352167854464394e-09,5.807075085887857e-09,1e-08,lorenz__seed51,0.074074074074074
ESN,51,100,0.5,0.5,0.7,sunspots_annual,0.1960530081367117,0.133682347259578,0.01,sunspots_annual__seed51,0.4814814814814814
ESN,51,100,0.5,0.5,1.0,mackey_glass,1.2138442978405553e-06,1.8517194208384776e-06,1e-08,mackey_glass__seed51,0.074074074074074
ESN,51,100,0.5,0.5,1.0,narma10,0.6591741483541579,0.7407296214629476,0.01,narma10__seed51,0.9629629629629628
ESN,51,100,0.5,0.5,1.0,lorenz,5.992596913593515e-09,4.035627422296891e-09,1e-08,lorenz__seed51,0.037037037037037
ESN,51,100,0.5,0.5,1.0,sunspots_annual,0.2359392642674168,0.1308942974492262,0.01,sunspots_annual__seed51,0.8148148148148148
ESN,51,100,0.5,1.0,0.3,mackey_glass,9.639323332898336e-05,4.948733853208308e-05,1e-08,mackey_glass__seed51,0.8148148148148148
ESN,51,100,0.5,1.0,0.3,narma10,0.3955099988300558,0.2834147130861595,0.001,narma10__seed51,0.7407407407407407
ESN,51,100,0.5,1.0,0.3,lorenz,1.993351804638924e-07,1.073753002681517e-07,1e-08,lorenz__seed51,0.4074074074074074
ESN,51,100,0.5,1.0,0.3,sunspots_annual,0.2222353704866769,0.2691267913880111,0.01,sunspots_annual__seed51,0.6296296296296297
ESN,51,100,0.5,1.0,0.7,mackey_glass,9.149017315119636e-06,7.801646772676301e-06,1e-08,mackey_glass__seed51,0.4074074074074074
ESN,51,100,0.5,1.0,0.7,narma10,0.5464141177571638,0.6231027914582177,0.001,narma10__seed51,0.8518518518518519
ESN,51,100,0.5,1.0,0.7,lorenz,1.5768547812027188e-08,6.936955826089746e-09,1e-08,lorenz__seed51,0.1851851851851851
ESN,51,100,0.5,1.0,0.7,sunspots_annual,0.1932134452682446,0.157957371790305,0.1,sunspots_annual__seed51,0.4074074074074074
