variant,task,seed,readout,beta_pi,lambda_pi,gamma,effective_gamma,nominal_gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
dephasing,mackey_glass,51,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,51,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,51,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.003595542682246,1.0116795870999449,1e-08
dephasing,lorenz,52,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.9337883770362077,1.0016680688223243,0.01
dephasing,mackey_glass,52,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000921409470769,1.0030772427246564,1000.0
dephasing,narma10,52,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0001094086890474,1.057870621568551,1e-05
dephasing,sunspots_annual,52,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0051103117620954,1.0092302520245418,1000.0
dephasing,lorenz,53,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.8326429787104614,1.005979542937813,1e-08
dephasing,mackey_glass,53,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000095440624549,1.0030968369156317,1000.0
dephasing,narma10,53,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000735406827765,1.0502335861934637,1e-08
dephasing,sunspots_annual,53,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.005111425327262,1.0092282164987807,1000.0
dephasing,lorenz,54,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.1254149148820143,1.0005125639192445,1e-08
dephasing,mackey_glass,54,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914548891346,1.0030732132064675,1000.0
dephasing,narma10,54,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.002648115820375,1.0327192439717527,1e-08
dephasing,sunspots_annual,54,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0025223527931915,1.0139722939521099,0.0001
dephasing,lorenz,55,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,55,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,55,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,55,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004314207887623,1.010430515434979,1e-08
dephasing,lorenz,56,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.9545239715215794,1.0011338837744566,0.0001
dephasing,mackey_glass,56,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000916253470813,1.003074215105144,1000.0
dephasing,narma10,56,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000007101474806,1.053126371922929,1e-08
dephasing,sunspots_annual,56,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,0.9983853752728701,1.0866121163616556,1e-07
dephasing,lorenz,57,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896838226283,1.0026944749882478,1e-08
dephasing,mackey_glass,57,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,0.1
dephasing,narma10,57,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.00455100969681,1.0273510423456629,1e-08
dephasing,sunspots_annual,57,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0019720007771347,1.0154336769469112,0.0001
dephasing,lorenz,58,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,58,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,58,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,58,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.005087610198701,1.009267045712338,1e-08
dephasing,lorenz,59,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,59,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,59,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,59,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0031323654405433,1.0125939638942583,1e-08
dephasing,lorenz,60,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.6738243361421008,1.0212547999326427,0.1
dephasing,mackey_glass,60,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0001113767743504,1.0032091104554812,1000.0
dephasing,narma10,60,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0009218949001777,1.0653503649012483,10.0
dephasing,sunspots_annual,60,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,0.991985232853158,1.119991669666348,1e-08
dephasing,lorenz,61,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,61,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,61,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,61,Z+ZZ,0.0,0.16,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0047613816375294,1.0097378668626362,1e-08
dephasing,lorenz,42,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,42,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,42,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,42,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0023702010356461,1.0143493826317649,1e-08
dephasing,lorenz,43,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.1223684630292246,1.000469806327384,1e-08
dephasing,mackey_glass,43,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914548891504,1.0030732132065625,1000.0
dephasing,narma10,43,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0025986013205768,1.0328888865042438,1e-08
dephasing,sunspots_annual,43,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.003271645940418,1.0123078068699747,1.0
dephasing,lorenz,44,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.074526268718346,1.0000402877187275,1e-08
dephasing,mackey_glass,44,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454909509,1.0030732133262656,1000.0
dephasing,narma10,44,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0021445805999183,1.0345493253125366,1e-08
dephasing,sunspots_annual,44,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.003275355107589,1.012353015254428,0.01
dephasing,lorenz,45,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.1381136357388244,1.0007101029836853,1e-08
dephasing,mackey_glass,45,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914548891187,1.003073213206373,1000.0
dephasing,narma10,45,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0028505747082495,1.0320459439038483,1e-08
dephasing,sunspots_annual,45,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0029028502889095,1.0130910694280633,1.0
dephasing,lorenz,46,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,46,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,46,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,46,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0024193177636924,1.0142247461057095,0.0001
dephasing,lorenz,47,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896750840713,1.0026944747124467,1e-08
dephasing,mackey_glass,47,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1.0
dephasing,narma10,47,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0045510094292325,1.0273510429812072,1e-08
dephasing,sunspots_annual,47,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.001989226633941,1.0153836460103207,0.001
dephasing,lorenz,48,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.963910491556665,1.0009275133746856,1e-08
dephasing,mackey_glass,48,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.00009154632698,1.003073750735347,1000.0
dephasing,narma10,48,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0011964774959086,1.0388993703118123,1e-08
dephasing,sunspots_annual,48,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0051047974383904,1.009241220420003,1000.0
dephasing,lorenz,49,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,49,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,49,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,49,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0023019172360816,1.014525743798561,0.0001
dephasing,lorenz,50,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.078975572889101,1.0000606364501077,1e-08
dephasing,mackey_glass,50,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914549016044,1.003073213279788,1000.0
dephasing,narma10,50,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0021792899067459,1.0344150215816732,1e-08
dephasing,sunspots_annual,50,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.003393980988918,1.0121089887267691,1.0
dephasing,lorenz,51,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,51,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,51,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,51,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0021225190989704,1.0150073465832643,1e-08
dephasing,lorenz,52,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.721221646057526,1.014813636639188,1e-08
dephasing,mackey_glass,52,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000096888399854,1.00310504118033,1000.0
dephasing,narma10,52,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000375453579153,1.0521298956521121,0.0001
dephasing,sunspots_annual,52,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0051373878768453,1.0091851322060426,1000.0
dephasing,lorenz,53,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.8474361182298962,1.0051514543364055,1e-08
dephasing,mackey_glass,53,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000945645470913,1.0030915735127874,1000.0
dephasing,narma10,53,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0001305455872647,1.0485885042940266,1e-08
dephasing,sunspots_annual,53,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0051119364320706,1.0092275100018508,1000.0
dephasing,lorenz,54,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.0268565069725373,1.0000859061154106,1e-08
dephasing,mackey_glass,54,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914568991404,1.0030732250247865,1000.0
dephasing,narma10,54,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0017767733162295,1.0360630955270775,1e-08
dephasing,sunspots_annual,54,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0044237366843576,1.0103163849448817,1.0
dephasing,lorenz,55,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,55,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,55,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,55,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.003305126447125,1.0122414131787079,1e-08
dephasing,lorenz,56,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.9555080704071992,1.0011112149570278,1e-05
dephasing,mackey_glass,56,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000915126381333,1.00307355271418,1000.0
dephasing,narma10,56,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0001996658852677,1.0471123563027092,1e-08
dephasing,sunspots_annual,56,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0006670284811834,1.0580125895368164,1e-06
dephasing,lorenz,57,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.1475346808322766,1.0008765587558375,1e-08
dephasing,mackey_glass,57,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914548891142,1.0030732132063478,1000.0
dephasing,narma10,57,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.003014667570087,1.0315225011450975,1e-08
dephasing,sunspots_annual,57,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.002439535546706,1.0141742060198653,0.001
dephasing,lorenz,58,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,58,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,58,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,58,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0036234484856228,1.011627495050628,1e-08
dephasing,lorenz,59,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,59,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,59,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,59,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0021101907403984,1.0150414721685326,1e-07
dephasing,lorenz,60,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.580254660627306,1.039011418803759,1.0
dephasing,mackey_glass,60,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0001223226646594,1.0033262654186457,1000.0
dephasing,narma10,60,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000615584146506,1.0529817895459181,100.0
dephasing,sunspots_annual,60,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,0.9925405369805583,1.1487868885209152,1e-07
dephasing,lorenz,61,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,61,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,61,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,61,Z+ZZ,0.0,0.28,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0034189402870504,1.012016823260327,1e-08
dephasing,lorenz,42,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,42,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,42,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,42,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0024816112358743,1.014069246869034,1e-08
dephasing,lorenz,43,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.1346797983360495,1.000653631019242,1e-08
dephasing,mackey_glass,43,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914548891209,1.0030732132063873,1000.0
dephasing,narma10,43,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0027947169496145,1.0322285551059092,1e-08
dephasing,sunspots_annual,43,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0029660255324404,1.0129533558648132,1.0
dephasing,lorenz,44,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,44,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,44,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,44,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0013168153432799,1.0176007482405562,1e-08
dephasing,lorenz,45,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,45,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-07
dephasing,narma10,45,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,45,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.001989475500551,1.0153831535545934,0.001
dephasing,lorenz,46,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,46,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,46,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,46,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0026710790848188,1.0136129493203718,1e-08
dephasing,lorenz,47,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,47,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,47,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,47,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0016801485143594,1.016328568461674,1e-07
dephasing,lorenz,48,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.0727355684498057,1.0000332582334819,1e-08
dephasing,mackey_glass,48,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0000914549156699,1.0030732133624898,1000.0
dephasing,narma10,48,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0021307221545723,1.0346033259516108,1e-08
dephasing,sunspots_annual,48,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0032933298397146,1.012319781747411,0.001
dephasing,lorenz,49,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,49,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,49,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,49,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0036294922714255,1.0116162548051348,1e-08
dephasing,lorenz,50,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,50,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,50,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,50,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0016138955929295,1.0165460191308437,1e-06
dephasing,lorenz,51,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,2.2197896848110346,1.002694475019443,1e-08
dephasing,mackey_glass,51,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.000091454889107,1.003073213206307,1e-08
dephasing,narma10,51,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.004551009728085,1.0273510422713792,1e-08
dephasing,sunspots_annual,51,Z+ZZ,0.0,0.42,0.12,0.12,0.12,4,2,ring,rx_zz,uniform,dephasing,1.0028043742981323,1.0133058856538426,1e-08
