task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
sunspots_annual,56,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050333250692982,1.0081026618143996,1.0
lorenz,57,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.1448632302658037,0.9829204746507314,0.0001
mackey_glass,57,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,0.838071411096855,0.8530046755709907,1e-08
narma10,57,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0032562436043164,1.0248090856380745,0.01
sunspots_annual,57,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954689882434,1.0092560028569248,1000.0
lorenz,58,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.150664583603173,0.9877911282447485,1e-05
mackey_glass,58,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,0.9229062650561379,0.9357024490855322,1e-08
narma10,58,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0037448496523895,1.02570365068203,0.01
sunspots_annual,58,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.005095471673546,1.0092560180188956,1000.0
lorenz,59,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.1386846058864615,0.9823112263706949,1e-06
mackey_glass,59,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,0.8777631164866024,0.8844340376978224,1e-08
narma10,59,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004288804092106,1.0246005974874222,0.01
sunspots_annual,59,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954771710148,1.0092560122948642,1000.0
lorenz,60,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.1241771234607367,0.9822303551412348,0.0001
mackey_glass,60,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,0.4346745581172783,0.4041740569728493,1e-08
narma10,60,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0038489591979527,1.0255559348940997,1.0
sunspots_annual,60,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050956595163925,1.0092543562907896,1000.0
lorenz,61,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.150395674221822,0.9882153655922984,1e-05
mackey_glass,61,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,0.9253026615565269,0.9380896330495586,1e-08
narma10,61,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0035421755572198,1.0265510879906397,0.01
sunspots_annual,61,Z+ZZ,0.07,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954689682934,1.0092560238421067,1000.0
lorenz,42,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.211466280247528,0.9989106301902959,100.0
mackey_glass,42,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9910926108594248,0.991971636135603,10.0
narma10,42,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.005029546510071,1.0288764761869633,1000.0
sunspots_annual,42,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0051258313077047,1.0078586112259011,1000.0
lorenz,43,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.873901781475487,0.8787517986131101,1e-08
mackey_glass,43,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.7652677431725639,0.8366988428625557,1e-08
narma10,43,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9915575678954274,1.0328964810221914,1e-08
sunspots_annual,43,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9600464791390824,1.0323101970758324,1e-08
lorenz,44,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.642569513287884,0.9067591156289042,1.0
mackey_glass,44,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9276514645037098,1.1732368918468954,1e-08
narma10,44,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0028225417723373,1.034746568703714,1e-08
sunspots_annual,44,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0059247791222594,1.0078270159660314,1000.0
lorenz,45,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.1313673268425433,0.9745335075099134,10.0
mackey_glass,45,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.8749861544062515,1.0592280253587103,1.0
narma10,45,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0071652137986356,1.0289566046999967,1000.0
sunspots_annual,45,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9984146784798307,1.010451766515445,10.0
lorenz,46,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.192830467244104,0.9876622849603393,1e-08
mackey_glass,46,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9817951621679185,0.9846803618679448,1.0
narma10,46,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.003745424586747,1.04303215974074,100.0
sunspots_annual,46,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9854914152686167,0.9997050454025423,10.0
lorenz,47,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.7733927951708417,1.0319928341822178,1e-08
mackey_glass,47,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.981859166478915,1.0287863343745285,1e-08
narma10,47,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0029807450594859,1.010368967821077,100.0
sunspots_annual,47,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.001357761018828,0.9755688493211409,10.0
lorenz,48,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.0346964658791875,1.0073364237425941,1e-08
mackey_glass,48,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9038278657238155,0.9155794606844474,0.1
narma10,48,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0025044636753384,1.0509175719974115,1e-08
sunspots_annual,48,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0052533274636146,1.0101026266607367,1000.0
lorenz,49,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.752356561137802,1.0154632952950104,1.0
mackey_glass,49,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9354422802483379,0.9403169322393201,10.0
narma10,49,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0050169407708296,1.025742994500114,1000.0
sunspots_annual,49,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.7988323679852166,0.9936625409438088,1e-08
lorenz,50,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2065573044998863,1.001223246209741,100.0
mackey_glass,50,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9463327027572506,0.9544251825750084,1e-08
narma10,50,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0075419280649855,1.0275078503774318,1000.0
sunspots_annual,50,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.3306250326556397,0.513098481436377,0.001
lorenz,51,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2228783094728874,1.0020150860078794,1000.0
mackey_glass,51,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9641572658363387,0.9666875042273941,1.0
narma10,51,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0073957494377406,1.025429599461351,1000.0
sunspots_annual,51,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0013883544014555,1.0079403635280142,100.0
lorenz,52,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.1375403584480566,0.9591863634696896,1e-08
mackey_glass,52,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9143111794931235,1.0677779487327779,1.0
narma10,52,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0139977406099887,1.0340459209104362,1000.0
sunspots_annual,52,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9655035460080694,0.9715398904857132,0.01
lorenz,53,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.9842613048653963,1.2836031524118945,1e-08
mackey_glass,53,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.8456269490018085,0.912913423145789,1.0
narma10,53,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9915329627361282,1.0202610817248274,100.0
sunspots_annual,53,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9299041324786191,1.0876656993339853,1e-08
lorenz,54,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.218436081928246,0.9996619356495535,100.0
mackey_glass,54,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9998915478201313,1.0037692303452581,1000.0
narma10,54,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0011555569259443,1.0202329409004085,100.0
sunspots_annual,54,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0062115613921578,1.0099696916557102,1000.0
lorenz,55,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.144710774293317,0.9695631683691227,1e-08
mackey_glass,55,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9661142950775085,0.9705651902888223,0.1
narma10,55,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0048690314882474,1.0273771794795388,1000.0
sunspots_annual,55,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9358778529277473,0.9831881603627592,1e-08
lorenz,56,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.137275687252811,0.4521013620026959,0.01
mackey_glass,56,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.8175976461252253,0.7972590221702649,0.1
narma10,56,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0045741934747994,1.0269824042390026,1000.0
sunspots_annual,56,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.7200546083926326,1.151380077220777,0.01
lorenz,57,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.189834234001197,0.9926614502703303,10.0
mackey_glass,57,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0027954085665631,1.008270871104472,1000.0
narma10,57,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.005331492603497,1.024739000236333,1000.0
sunspots_annual,57,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0045899350691756,0.9951903124043819,1e-08
lorenz,58,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.961022797798231,1.0034727247052482,1e-08
mackey_glass,58,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0191012216062754,0.9811045999692565,1000.0
narma10,58,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.996893455584171,1.0409530400161113,100.0
sunspots_annual,58,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0144209428003277,1.0025521435938172,1000.0
lorenz,59,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.224723116612035,1.0028990724669475,1000.0
mackey_glass,59,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9912450331362309,1.0015973920828425,10.0
narma10,59,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0024129391405108,1.0358311606807475,1000.0
sunspots_annual,59,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9996666972977665,1.0024309562960079,10.0
lorenz,60,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.1626547106885596,0.5395914578745883,1e-08
mackey_glass,60,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.49831565059912536,0.7996853494687652,1e-08
narma10,60,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0086110262340933,1.0265036249910728,1000.0
sunspots_annual,60,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9982113166818376,1.0872904427664594,10.0
lorenz,61,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,2.156631205055936,1.0030834509322866,1.0
mackey_glass,61,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9650187807016416,0.9732141450852533,1.0
narma10,61,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0046141327290332,1.0260845735993622,1000.0
sunspots_annual,61,Z+ZZ,0.07,0.05,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9460038645832614,1.1381635449623408,1.0
lorenz,42,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0005420653043716005,0.00029496665018346503,1e-08
mackey_glass,42,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0002408872790138391,0.0002809471839098005,1e-08
narma10,42,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.3520685655929159,0.3639633985352923,0.0001
sunspots_annual,42,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.1543606072064696,0.19768298806044146,1e-08
lorenz,43,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0012729046430739151,0.0002958977858340107,1e-07
mackey_glass,43,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0002888626175143454,0.00037418347531971137,1e-08
narma10,43,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.4884897317423276,0.4967956373896497,1e-08
sunspots_annual,43,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.15422528064228194,0.21726862629082103,0.001
lorenz,44,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0009498282677659176,0.0003608055303842542,1e-08
mackey_glass,44,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0006461164510436064,0.0007345494712677678,1e-08
narma10,44,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.5530240711519614,0.6107384386618439,1e-08
sunspots_annual,44,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.16602270478672204,0.26143582742455795,1e-08
lorenz,45,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.000609964654212044,0.00027653650637768563,1e-08
mackey_glass,45,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0007552502658968045,0.0009340203270176439,1e-08
narma10,45,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.38915123492874554,0.415204261472665,1e-08
sunspots_annual,45,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.5797819962645663,0.6258560987530505,1e-08
lorenz,46,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00018517177018994397,9.37046660319537e-05,1e-07
mackey_glass,46,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0002689528045324636,0.00035838687288835907,1e-08
narma10,46,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.3135315198051767,0.30925613235067156,0.0001
sunspots_annual,46,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.18262853215394723,0.2097372221117007,0.0001
lorenz,47,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00026488827971385425,8.399304936941434e-05,1e-08
mackey_glass,47,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0001724334275147027,0.0002116557136208642,1e-08
narma10,47,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.3544110654173615,0.41868704139223784,1e-05
sunspots_annual,47,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.3415600567287327,0.40597023391910947,1e-08
lorenz,48,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.001507320541588241,0.00046611743720829913,1e-08
mackey_glass,48,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0007385054899810715,0.0008847869017369979,1e-08
narma10,48,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.25202710528793715,0.2547249013950718,1e-05
sunspots_annual,48,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.142756790496664,0.21550458737584915,1e-08
lorenz,49,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0001352189512123404,6.73943735015074e-05,1e-08
mackey_glass,49,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00020635947033041668,0.00026914705762879623,1e-08
narma10,49,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.3563883668082884,0.34801565710493454,1e-06
sunspots_annual,49,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.15102936896266692,0.19649810987707592,1e-06
lorenz,50,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0015846780612386907,0.000306701990884639,1e-07
mackey_glass,50,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0008640247542827661,0.0008258542807328393,1e-08
narma10,50,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.4440517079797109,0.42865424863735324,0.0001
sunspots_annual,50,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.22256910210701353,0.23121026782987084,1e-08
lorenz,51,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00047221049105878346,0.00023750254644821077,1e-08
mackey_glass,51,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.000385703481770611,0.0004872653097312918,1e-08
narma10,51,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.3061687040175426,0.3230186774376786,0.0001
sunspots_annual,51,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.23247586940420792,0.2538050469905094,1e-06
lorenz,52,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0014398674874342957,0.0005473399591838058,1e-08
mackey_glass,52,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0004542523747769516,0.0004730910806419606,1e-08
narma10,52,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.39999981392525685,0.3960238651875697,1e-08
sunspots_annual,52,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.19835089903464798,0.2813968601728784,1e-06
lorenz,53,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0008488026512888328,0.00020764815163745037,1e-08
mackey_glass,53,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00032014048018371463,0.0004233728769632822,1e-08
narma10,53,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.45110694203058926,0.4063946916767659,1e-08
sunspots_annual,53,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.16910338378407858,0.24712789391772094,0.001
lorenz,54,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0003481454702265429,9.141937422316236e-05,1e-08
mackey_glass,54,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0004138345228226641,0.0005405142293185343,1e-08
narma10,54,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.4055368546818183,0.3659075004733689,0.0001
sunspots_annual,54,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.20115735806025617,0.2965409691057885,1e-05
lorenz,55,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00021425545905795625,5.652740146690333e-05,1e-08
mackey_glass,55,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00018595031622838397,0.00021238042484400378,1e-08
narma10,55,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.40011317174467226,0.3850327194743898,1e-05
sunspots_annual,55,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.2123230394037506,0.2753051908862009,1e-05
lorenz,56,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0004844567079600516,0.00013192028651229192,1e-08
mackey_glass,56,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0006582464364164426,0.0008777389853644854,1e-08
narma10,56,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.7397139373231438,0.6622103998016842,1e-07
sunspots_annual,56,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.13586889985529466,0.14746872081188275,0.0001
lorenz,57,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00014032569108911628,6.296256472237112e-05,1e-08
mackey_glass,57,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,4.655835918617082e-05,5.923001595235476e-05,1e-08
narma10,57,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.38246974373570825,0.3835993822540809,0.0001
sunspots_annual,57,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.16048940308303455,0.2108707548624414,1e-05
lorenz,58,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,5.9290802299263575e-05,2.2324416213871397e-05,1e-08
mackey_glass,58,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0001264627431309022,0.00015324236627222397,1e-08
narma10,58,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.31988628585708306,0.3488705748688744,0.0001
sunspots_annual,58,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.2554754471912331,0.2869477876045081,1e-08
lorenz,59,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,8.498005883432232e-05,3.885190698482937e-05,1e-08
mackey_glass,59,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00011713361459352129,0.00014363633065123113,1e-08
narma10,59,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.34363375125854534,0.37770504359149903,1e-06
sunspots_annual,59,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.27184094258239416,0.37439435382715863,1e-08
lorenz,60,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00024439536624892323,6.645391198266587e-05,1e-06
mackey_glass,60,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0011420917224230975,0.001350149934065852,1e-08
narma10,60,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.7406727303973398,0.670179168251324,0.01
sunspots_annual,60,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.13197405037645452,0.19115259325049686,1e-08
lorenz,61,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.0001556896885300139,4.7024692174543657e-05,1e-08
mackey_glass,61,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.00011298696343903654,0.00014820441839279578,1e-08
narma10,61,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.34401944035654514,0.3113661302957234,1e-05
sunspots_annual,61,Z+ZZ,0.07,0.05,0.05,4,2,ring,rx_zz,uniform,amplitude,0.19372734278379355,0.2816143176648937,1e-08
lorenz,42,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,7.489138332448713e-05,2.712228581359463e-05,1e-08
mackey_glass,42,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,8.157086514136308e-05,9.636771635111271e-05,1e-08
narma10,42,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,0.4258927064892069,0.46161860665373305,0.0001
sunspots_annual,42,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,0.16781184775045635,0.22136552385142172,1e-08
lorenz,43,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,6.092386861719505e-05,1.7027524507169253e-05,1e-08
mackey_glass,43,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,0.00015095411666072442,0.00020015234164141686,1e-07
narma10,43,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,0.4001259167626885,0.4269458144466798,0.0001
sunspots_annual,43,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,0.15064902441990619,0.1876697083977458,0.0001
lorenz,44,Z+ZZ,0.07,0.05,0.12,4,2,ring,rx_zz,uniform,amplitude,6.418177097451802e-05,8.159468158438139e-06,1e-08
