seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples,mean_val_rank,mean_val_nmse,mean_test_nmse
53,0.04,0.16,0.05,5.322502565340841,5.920123253783847,0.9816014311524225,6.901724684936269,0.02465653756905925,2.462270260903003,16,750,0.33571428571428574,0.2450688198050958,0.2578713999535448
53,0.04,0.16,0.12,5.269671902055753,5.332689416904169,2.5362005560578997,7.868889972962069,0.016819622492279297,2.4612530910553487,16,750,0.2326530612244898,0.2109020531308761,0.2269946008171671
53,0.04,0.16,0.22,4.961710835317509,4.970220901643029,3.531817898594802,8.50203880023783,0.011271868278428947,2.4667107518401417,16,750,0.17551020408163265,0.2047547167161714,0.2135171627427219
53,0.04,0.16,0.3,4.714891860467103,4.714891860460899,3.81657757609307,8.53146943655397,0.008566104185138906,2.382932480760685,16,750,0.17755102040816326,0.20304851920592684,0.21465320883023847
53,0.04,0.28,0.0,0.0,0.0,0.0,0.0,0.21382550178964582,11.96015898076825,16,750,0.7448979591836735,1.2925049628549476,0.994561097849735
53,0.04,0.28,0.05,5.3398977601717545,6.1045642057709095,1.881250800752503,7.985815006523413,0.025471101379240434,1.961815879702298,16,750,0.4285714285714286,0.26628909427763814,0.2646095930461866
53,0.04,0.28,0.12,5.330264261082008,5.494390842140716,3.28505724194864,8.779448084089356,0.014489008904147126,1.7597848941435847,16,750,0.2938775510204082,0.2153825161801539,0.2132071282572587
53,0.04,0.28,0.22,4.8186390799376255,4.8213304562554455,4.470904257031287,9.292234713286732,0.007841451111003341,1.8565301270571348,16,750,0.2714285714285714,0.204779937190154,0.2056052725679044
53,0.04,0.28,0.3,4.478456076101836,4.478456076096579,4.744789689284612,9.223245765381192,0.005178567345502904,2.0934917451290005,16,750,0.25918367346938775,0.20161895096938764,0.20860748609004032
53,0.04,0.42,0.0,0.01029727064047603,0.060102749014171675,0.0031029537564186693,0.06320570277059034,0.2277027472326122,12.601986647035316,16,750,0.7612244897959184,1.2661551848014283,1.0101925107171077
53,0.04,0.42,0.05,6.237713139665749,8.120350747113458,0.6804920004224296,8.800842747535887,0.0166381713031917,3.3891770261100507,16,750,0.26530612244897955,0.15725261139270746,0.18612009247753847
53,0.04,0.42,0.12,7.0251560337917125,7.392113614707911,1.7262463823845708,9.118359997092483,0.015739573718042302,2.339624931979942,16,750,0.09591836734693877,0.1491333238277993,0.17428367599784392
53,0.04,0.42,0.22,6.714425745448132,6.751494939539407,2.773099375446604,9.524594314986011,0.01180449814845562,1.934061820693,16,750,0.0816326530612245,0.1867587157150861,0.1953389393495041
53,0.04,0.42,0.3,6.217757576111665,6.2210334615489975,3.3586790306675454,9.579712492216544,0.009344840548137945,1.7807143322389773,16,750,0.10306122448979592,0.19695709901233213,0.20115622774742192
53,0.07,0.0,0.0,0.0036502634076708285,0.018870528337663783,0.007091857324976858,0.02596238566264064,0.4730623896358537,10.625913989441928,16,750,0.8540816326530613,1.3053761323504998,1.003821893641506
53,0.07,0.0,0.05,0.0,0.0,0.9076288185686738,0.9076288185686738,0.0025730373695011426,1.2928152070845556,16,750,0.7061224489795919,0.9800823642800278,0.8077285092660238
53,0.07,0.0,0.12,0.0,0.0,1.4973812830331124,1.4973812830331124,0.0036231436201909204,1.2850313642069462,16,750,0.7397959183673469,1.1064510327957688,0.9096851431483651
53,0.07,0.0,0.22,0.0006409466053854951,0.0020101417584773573,2.3286195954448714,2.3306297372033487,0.0034701374584818674,1.4218760392470071,16,750,0.7704081632653061,1.2188932528915253,0.9430712555306262
53,0.07,0.0,0.3,0.0,0.0048912107925512815,2.961051407730591,2.965942618523142,0.0031208210831925602,1.4020952370377107,16,750,0.7744897959183674,1.2427523874900765,0.9570621024973212
53,0.07,0.05,0.0,0.0,0.001548841764527631,0.02424578741069139,0.02579462917521902,0.25419509548743763,11.39924550657843,16,750,0.6642857142857143,1.187831337270488,1.076110839154124
53,0.07,0.05,0.05,6.657626723298694,9.3119967576361,0.3393550778519263,9.651351835488027,0.020116635743137826,3.110120372388513,16,750,0.29183673469387755,0.15534481723653504,0.16353840165577183
53,0.07,0.05,0.12,7.398273881892391,8.227818813785557,1.6177331240025825,9.845551937788139,0.023313707947073003,1.9358784575165469,16,750,0.2357142857142857,0.1521711255004669,0.15550669325708463
53,0.07,0.05,0.22,6.671489245485975,6.6943183630515275,2.8397929478698414,9.534111310921368,0.018602720552588162,1.7061865457830327,16,750,0.12959183673469388,0.18524224766383146,0.2006909050986599
53,0.07,0.05,0.3,5.803507824609873,5.805066022025514,3.1926103468012688,8.997676368826783,0.01456888332979583,1.6751989457215908,16,750,0.13877551020408163,0.19477834842070763,0.20545138248130498
53,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.2337767568719106,11.412804824971127,16,750,0.8479591836734695,1.302223926648437,1.0044148662295593
53,0.07,0.1,0.05,4.310642553237831,5.381098536147656,0.9760727050001473,6.357171241147803,0.0316642929344782,3.5512252816868495,16,750,0.3408163265306123,0.2129326203589434,0.2484591883129047
53,0.07,0.1,0.12,5.493292553437599,5.713124454418904,1.9612336931909697,7.6743581476098734,0.027654235088842592,2.6645844507990213,16,750,0.21122448979591835,0.1977749506766922,0.21529388850483097
53,0.07,0.1,0.22,5.651263685906111,5.665443432533591,2.9244203026464546,8.589863735180046,0.020660967847509593,2.2109240029051196,16,750,0.13877551020408163,0.20465271304937857,0.21267346756261218
53,0.07,0.1,0.3,5.17246335824412,5.196010193534822,3.4979511841609177,8.69396137769574,0.016538328928041253,2.01730192752283,16,750,0.13979591836734692,0.20853117796196727,0.21567043867757882
53,0.07,0.12,0.0,0.0,0.007336279135196966,0.0896945821618732,0.09703086129707017,0.2219649108136495,11.572628195860421,16,750,0.8908163265306123,1.3128334653097826,0.9987359367831583
53,0.07,0.12,0.05,3.825367928311767,4.316034874293663,0.9025227102920259,5.218557584585689,0.035088705903241174,3.6439446064923984,16,750,0.31020408163265306,0.18668972466014896,0.23380192048659681
53,0.07,0.12,0.12,4.813577774607682,4.892310211834989,2.280506282486027,7.172816494321015,0.028090019056473674,2.7734719634265166,16,750,0.1520408163265306,0.18279121238075202,0.20956952371751558
53,0.07,0.12,0.22,4.553951310066038,4.553951310056732,3.240297426712663,7.794248736769395,0.020432406414206225,2.340277441903995,16,750,0.11326530612244899,0.19939989691277105,0.21889489724234384
53,0.07,0.12,0.3,4.213790315516022,4.2267748317815395,3.882850872863256,8.109625704644795,0.016273602271456557,2.151349435429204,16,750,0.15612244897959182,0.20361517676571864,0.21883758093174654
53,0.07,0.16,0.0,0.017668926113179495,0.018492948363547757,0.0016094101644260617,0.020102358527973818,0.24242820658022382,11.12249951934857,16,750,0.7326530612244898,1.1421779251873163,0.9796777576716358
53,0.07,0.16,0.05,4.475919192061744,4.783257992796241,1.2545881352251071,6.037846128021348,0.03842019317849578,3.26300250046564,16,750,0.3520408163265306,0.2622267267167219,0.27985615871783026
53,0.07,0.16,0.12,4.383692325446245,4.4126470350669855,2.6516734151951655,7.0643204502621515,0.02838578500375754,2.858094634117764,16,750,0.26632653061224487,0.22566745993092566,0.2420039376537429
53,0.07,0.16,0.22,4.211968541417065,4.218212081650634,3.4432964360048137,7.661508517655448,0.01958852154991709,2.7269932096736027,16,750,0.17448979591836733,0.2112830525292814,0.22247726657924538
53,0.07,0.16,0.3,3.9983079862169157,3.9983079862083994,3.7010754185497885,7.699383404758188,0.015043353802553477,2.6092517433536866,16,750,0.16326530612244897,0.20966543171526905,0.22159698532679323
53,0.07,0.28,0.0,0.005380995856886783,0.005380995854776027,0.0,0.005380995854776027,0.2375525955260733,11.492222164793862,16,750,0.6724489795918367,1.095662538151655,1.0385351688058146
53,0.07,0.28,0.05,4.4563304050192425,4.740393189850138,2.166187412087452,6.90658060193759,0.039938893636907544,2.7333897039446655,16,750,0.45510204081632655,0.27642129010993016,0.2634037322524246
53,0.07,0.28,0.12,4.3765265624288725,4.426109474974158,3.4406009286482897,7.866710403622448,0.024760521525417536,2.2271329599199445,16,750,0.37142857142857144,0.22494746928474713,0.22592054657804678
53,0.07,0.28,0.22,4.1095873563859575,4.109587356377712,4.275999394177565,8.385586750555277,0.014115048783276414,2.3135346597269506,16,750,0.25918367346938775,0.2070762467718613,0.21050755552878586
53,0.07,0.28,0.3,3.984663271046058,3.9846632710417587,4.473394144509718,8.458057415551476,0.00959868979666857,2.6047689437684696,16,750,0.22448979591836735,0.2014937072752268,0.20789559852565007
53,0.07,0.42,0.0,0.0,0.004178501052483297,0.01268210027086647,0.016860601323349766,0.2404736049079129,11.680840376874313,16,750,0.6632653061224489,1.1566523605196863,0.9551944506041705
53,0.07,0.42,0.05,5.706625581391757,6.852568223899736,0.966825940739949,7.819394164639685,0.02789576431227126,3.367335603771542,16,750,0.3224489795918367,0.1819202031293664,0.20835301690780555
53,0.07,0.42,0.12,6.321813797881188,6.470043723881239,1.996797506302979,8.466841230184219,0.026837136832204185,2.4381190159835433,16,750,0.1704081632653061,0.16286531323948472,0.1830062395848408
53,0.07,0.42,0.22,6.04150611766987,6.068243123035227,2.9076819980504354,8.975925121085663,0.020476031842420937,2.0171711102529906,16,750,0.10816326530612244,0.19047759297442068,0.201436447590554
53,0.07,0.42,0.3,5.620384048714097,5.620384048706978,3.3849674333180673,9.005351482025045,0.01631872697929187,1.8598617693320658,16,750,0.1377551020408163,0.19892654251709105,0.20250302621544006
53,0.1,0.0,0.0,0.0,0.0,0.020596260131747313,0.020596260131747313,0.4707576716823518,10.491302104524973,16,750,0.7306122448979592,1.2851166472010296,0.9609041064167071
53,0.1,0.0,0.05,0.0,0.0,1.0562419518999229,1.0562419518999229,0.00496724968698277,1.2951149765489995,16,750,0.7244897959183674,0.8795469518420393,0.7910942991206451
53,0.1,0.0,0.12,0.0,0.0,1.7018600013006018,1.7018600013006018,0.007118904848064877,1.2882176306167645,16,750,0.7316326530612245,1.053313959381294,0.86755496413259
53,0.1,0.0,0.22,0.0,0.0,2.6356061201676613,2.6356061201676613,0.006907330911674033,1.4235898649866658,16,750,0.7530612244897958,1.1648621457201833,0.8753243359196099
53,0.1,0.0,0.3,0.0,0.0,3.1999056912748784,3.1999056912748784,0.00624373794165085,1.404081834363707,16,750,0.7714285714285715,1.1873247296644567,0.8970551675768987
53,0.1,0.05,0.0,0.0,0.0,0.03799578014181204,0.03799578014181204,0.30976160495126404,11.688791450817785,16,750,0.7602040816326531,1.1606117748672384,0.9748594060598943
53,0.1,0.05,0.05,6.358404136838672,8.426131436244551,0.4229505986216836,8.849082034866235,0.02727374566334665,3.0270843766011715,16,750,0.33571428571428574,0.17503666171861254,0.17510114871173926
53,0.1,0.05,0.12,6.7867051807567425,7.198284981193048,1.8055349572362251,9.003819938429274,0.032071352518698644,2.033784834370815,16,750,0.2857142857142857,0.16724528668878602,0.17459920715142271
53,0.1,0.05,0.22,6.056312569018931,6.058707325086229,2.8777477704346586,8.936455095520888,0.026300571311164332,1.8081071206160086,16,750,0.18877551020408165,0.1895767418708749,0.20397906128474208
53,0.1,0.05,0.3,5.09680375606716,5.096803756061102,3.134248191810231,8.231051947871332,0.020842255815374466,1.7842309135732912,16,750,0.13877551020408163,0.19614750746978238,0.20754172250623104
53,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.24852243092582021,11.645594712489144,16,750,0.8418367346938775,1.2873047895897807,1.0057702864131675
53,0.1,0.1,0.05,3.9473437447972524,4.734172143275625,1.0762145832130035,5.810386726488629,0.042073387921220826,3.4596402724358373,16,750,0.3836734693877551,0.21859320278582411,0.25017868099218427
53,0.1,0.1,0.12,4.972852132191897,5.090178745304752,2.003319892202943,7.093498637507695,0.03789592500033251,2.7694905462151413,16,750,0.2979591836734694,0.2093063455639393,0.22461917504017237
53,0.1,0.1,0.22,5.0395540713976095,5.065534162891454,2.8802211274778715,7.945755290369325,0.02899388866997146,2.3253848690942616,16,750,0.22959183673469385,0.21308682922413497,0.2208309034874379
53,0.1,0.1,0.3,4.545013639831279,4.57433230771273,3.411189164794882,7.985521472507612,0.023428731075327724,2.12830609084408,16,750,0.20510204081632655,0.21360043191064104,0.23112192920849323
53,0.1,0.12,0.0,0.0,0.0,0.01778693781003471,0.01778693781003471,0.24634797392666197,12.016719533099181,16,750,0.7581632653061224,1.2350144031824333,1.0454698465947265
53,0.1,0.12,0.05,3.448481448598635,3.7171404891705144,1.0295456156163023,4.746686104786817,0.046279277211577007,3.6305461258706413,16,750,0.3448979591836735,0.19373315670853286,0.23637744722588788
53,0.1,0.12,0.12,4.297020187558237,4.319316240359958,2.23902172294492,6.558337963304878,0.038478663917512965,3.008785351537737,16,750,0.2010204081632653,0.19310381824578032,0.21545451499270382
53,0.1,0.12,0.22,3.9795872104281824,3.983428474660835,3.2074689194932735,7.190897394154108,0.028680346169967088,2.5285210476321134,16,750,0.18979591836734694,0.20644767245346152,0.2217944366242061
53,0.1,0.12,0.3,3.766295981141572,3.777494616164867,3.7925288579700647,7.570023474134931,0.023071371808455046,2.3084233493740105,16,750,0.2173469387755102,0.2098198859420923,0.22337168176850897
53,0.1,0.16,0.0,0.0,0.0016231887648265886,0.0,0.0016231887648265886,0.23278677026118924,11.927557906869161,16,750,0.7969387755102041,0.9663055620244382,0.8285689181249467
53,0.1,0.16,0.05,4.064231739623421,4.197960392731382,1.3957042499130374,5.593664642644419,0.047122311641123016,4.116052038613555,16,750,0.4030612244897959,0.2577420350143054,0.2759096682320539
53,0.1,0.16,0.12,3.9803570583808647,3.999768583456237,2.534494640848761,6.534263224304999,0.03823326163341084,3.3376925001236044,16,750,0.31224489795918364,0.23201197528095693,0.24933890665837755
53,0.1,0.16,0.22,3.7479937959181004,3.752227423883428,3.2559816309544876,7.0082090548379155,0.027498977887412877,3.0345774093657782,16,750,0.24081632653061225,0.21630379756419066,0.23242833308375835
53,0.1,0.16,0.3,3.5437170472069788,3.5437170471998964,3.486412700821376,7.030129748021272,0.021449166922768503,2.8685685138140298,16,750,0.20714285714285713,0.2151308860412352,0.228394357589936
53,0.1,0.28,0.0,0.0,0.0,0.011250499280625381,0.011250499280625381,0.23600019539552758,12.223652381251153,16,750,0.8795918367346939,1.3015049450193732,1.0360710798906965
53,0.1,0.28,0.05,3.899788646280559,3.992982242243109,2.245070497328947,6.238052739572057,0.04881587217881526,3.617042261335782,16,750,0.4408163265306122,0.2710483461257026,0.2632246501270552
53,0.1,0.28,0.12,3.8530645114590314,3.872885101260702,3.3860069308192666,7.258892032079968,0.0335931869301026,2.839948752170168,16,750,0.413265306122449,0.23065446037050585,0.23328507992265848
53,0.1,0.28,0.22,3.7189666530640952,3.7189666530571865,4.030227592841554,7.749194245898741,0.02043288559107153,2.8383174634741763,16,750,0.27448979591836736,0.20690452634768042,0.2109946151484738
53,0.1,0.28,0.3,3.6161925048333607,3.616192504828237,4.107140818966665,7.723333323794902,0.014384276188575068,3.0734350702249578,16,750,0.22448979591836737,0.20141467064662494,0.20785057898560824
53,0.1,0.42,0.0,0.0,0.0,0.0,0.0,0.2293002693167447,12.411801447782146,16,750,0.7428571428571429,1.1646986160759654,0.9874196864747649
53,0.1,0.42,0.05,5.311962090364265,5.974544566803308,1.064887548826076,7.039432115629384,0.03738577785693002,3.2292143346625894,16,750,0.36020408163265305,0.2004155984091896,0.22275381590793697
53,0.1,0.42,0.12,5.843305083505096,5.938393967845096,2.055679061307966,7.994073029153062,0.03672603015999351,2.514842379017319,16,750,0.23265306122448978,0.17436255752296112,0.1918936263057619
53,0.1,0.42,0.22,5.582101788100595,5.601872297562903,2.893859857781849,8.495732155344752,0.02870096200959077,2.1083388850619356,16,750,0.21122448979591837,0.19505857788869557,0.20509327507062278
53,0.1,0.42,0.3,5.085362422934753,5.085362422928618,3.3309905867102483,8.416353009638867,0.02310102940714378,1.9533229478041987,16,750,0.20408163265306123,0.2025945307719497,0.20757476624299384
53,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.4584990446279481,10.483496926476013,16,750,0.7795918367346939,1.2769348064538457,1.0226942102437386
53,0.22,0.0,0.05,0.0,0.0,1.2282406298329418,1.2282406298329418,0.01712256799238971,1.3506223100877965,16,750,0.7040816326530612,0.8785567082404822,0.8029724364290367
53,0.22,0.0,0.12,0.0,0.0016779927065269096,2.0122088491257366,2.0138868418322637,0.026911358182112315,1.3197193123059843,16,750,0.710204081632653,0.8738245370922941,0.7615429648309455
53,0.22,0.0,0.22,0.0,0.0,2.8215324560697788,2.8215324560697788,0.028117904411095795,1.4435819181240912,16,750,0.689795918367347,0.8746635841704595,0.7247115309167349
53,0.22,0.0,0.3,0.007287985650578532,0.0072879856484986405,3.301641563400135,3.3089295490486337,0.026283052242319582,1.422115017944725,16,750,0.7030612244897959,0.9085612780334082,0.7101958776274964
53,0.22,0.05,0.0,0.002865209917680467,0.0028652099156065702,0.016109353673981364,0.018974563589587934,0.26891902754660973,12.188608436129323,16,750,0.7418367346938776,1.0341264702887614,0.8141210929424856
53,0.22,0.05,0.05,4.383192282436165,4.634969464348781,0.9067377450651423,5.541707209413923,0.0457888705943198,2.779135359462898,16,750,0.43775510204081636,0.22239511658054806,0.2317824294058859
53,0.22,0.05,0.12,4.640418031646234,4.643515076210658,1.872485636441818,6.516000712652476,0.05539446660430902,2.3715415497949635,16,750,0.36122448979591837,0.19643774024404137,0.2109150981258308
53,0.22,0.05,0.22,4.0189677329172415,4.018967732908869,2.731068951292319,6.750036684201188,0.05087049075668359,2.212138728072024,16,750,0.31224489795918364,0.20162022478996572,0.21330449275570382
53,0.22,0.05,0.3,3.506493513607341,3.506493513599988,2.93978003349745,6.446273547097438,0.04318985414215046,2.164043496157151,16,750,0.30000000000000004,0.2028697525941494,0.2123168928652023
53,0.22,0.1,0.0,0.0020329299431784964,0.0020329299410773993,0.0008672867480953306,0.00290021668917273,0.24148298843342877,12.157334689934968,16,750,0.7561224489795919,1.2945908923940528,1.00394447324533
53,0.22,0.1,0.05,2.5799007835515146,2.638828041780271,1.4348800583168329,4.073708100097104,0.05937897561229317,2.6823364030211247,16,750,0.4530612244897959,0.23418817163726474,0.24854933111193983
53,0.22,0.1,0.12,3.1342820503946776,3.1583380557540934,2.0175191223204076,5.1758571780745015,0.062464822809970656,2.6336875277443745,16,750,0.4704081632653061,0.23384472717662239,0.23768688260238285
