task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
narma10,49,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.640982153013501,0.610534048512679,1e-08
sunspots_annual,49,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14973926364592463,0.21129038355674715,1e-05
lorenz,50,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,2.6438925368750187e-05,5.482976367118433e-06,1e-08
mackey_glass,50,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,5.3037580804349514e-05,6.417054099135133e-05,1e-08
narma10,50,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6661571611294488,0.6194419969315478,0.0001
sunspots_annual,50,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14876218134856253,0.2215207466153163,0.0001
lorenz,51,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,7.208076142804745e-06,1.7249121886561979e-06,1e-08
mackey_glass,51,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,7.977364735179201e-05,0.00010163219364385423,1e-07
narma10,51,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6549887260088096,0.6359016984631202,0.01
sunspots_annual,51,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15819524774385058,0.21303234106817714,0.001
lorenz,52,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,7.101123620886803e-05,1.5312317720144243e-05,1e-08
mackey_glass,52,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.00027782654876094695,0.00029304431919163955,1e-08
narma10,52,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6575853039136041,0.632902681104686,1e-05
sunspots_annual,52,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.13651016974144445,0.19412638579893077,1e-05
lorenz,53,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.172618541493523e-06,2.9841602943859397e-07,1e-08
mackey_glass,53,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.5665382980131486e-05,3.638017206513909e-05,1e-08
narma10,53,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.7072213852135322,0.7102581188967084,1e-05
sunspots_annual,53,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.2088288090244261,0.34845554433104525,0.001
lorenz,54,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.341781908224136e-06,5.99824684969106e-07,1e-08
mackey_glass,54,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,5.9807173813180854e-05,6.950310009364812e-05,1e-08
narma10,54,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6575146972727333,0.6247746218475435,0.0001
sunspots_annual,54,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1564196008107247,0.21103774785226323,0.001
lorenz,55,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,8.359442564358539e-06,1.6374389300998986e-06,1e-08
mackey_glass,55,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.00010821871424154443,0.00012198520115751838,1e-08
narma10,55,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6702705346613159,0.6535036173674519,0.01
sunspots_annual,55,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15424677068584136,0.2489564167905667,1e-06
lorenz,56,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.7392333634391004e-05,2.847073375991384e-06,1e-08
mackey_glass,56,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,8.67843594791479e-05,0.00010014974174079146,1e-08
narma10,56,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.7113065723362595,0.6901338886095453,1e-08
sunspots_annual,56,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.18862947984184902,0.3016739535099011,0.0001
lorenz,57,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.9587048352479786e-05,8.511612673591268e-06,1e-08
mackey_glass,57,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,8.092622640356551e-05,9.376625237768485e-05,1e-08
narma10,57,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6500205125595383,0.6313583759388328,1e-08
sunspots_annual,57,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15345786584780086,0.2258581710943364,0.0001
lorenz,58,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.972855565277939e-06,8.56592372141831e-07,1e-08
mackey_glass,58,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,6.215849184840425e-05,7.501882685156545e-05,1e-08
narma10,58,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.670220626791106,0.6459130007278542,0.01
sunspots_annual,58,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15381435216215653,0.24550983367446058,1e-05
lorenz,59,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,5.864905204182808e-06,4.6355265287412395e-07,1e-08
mackey_glass,59,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,9.698339450710971e-05,0.00011654659075140278,1e-08
narma10,59,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6690746948459138,0.6509159957224456,0.001
sunspots_annual,59,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1759078068627766,0.2414042835471699,0.0001
lorenz,60,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.6368107121342185e-05,5.385159359614377e-06,1e-07
mackey_glass,60,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.00011724613794000558,0.00013999741530246356,1e-08
narma10,60,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.595453628743251,0.6724206202292914,0.01
sunspots_annual,60,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.21515738989710312,0.30225486522386147,0.1
lorenz,61,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.8755676025290385e-06,8.342575077345541e-07,1e-08
mackey_glass,61,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.10900931913779e-05,5.15496020441856e-05,1e-08
narma10,61,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6448485786757285,0.6379998912204099,0.01
sunspots_annual,61,Z+ZZ,0.22,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1542616386376467,0.2338141834059518,1e-06
lorenz,42,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,4.731696835132249e-06,9.60950431827873e-07,1e-08
mackey_glass,42,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.4669157106092323e-05,3.1425326317826396e-05,1e-08
narma10,42,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.664665927981423,0.6340899981392979,0.001
sunspots_annual,42,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.16928548762070492,0.23109299922096455,1e-05
lorenz,43,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.989548901814839e-06,5.447113248138995e-07,1e-08
mackey_glass,43,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.0446481470660582e-05,2.4863135865655012e-05,1e-08
narma10,43,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6814865666475819,0.6562517989025296,0.001
sunspots_annual,43,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.17033696692214756,0.21395459617503326,0.0001
lorenz,44,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,7.874627629674959e-07,2.18535464401107e-07,1e-08
mackey_glass,44,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.2700434884427514e-05,2.7843062380445144e-05,1e-08
narma10,44,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6601057099730913,0.6416135515831145,0.0001
sunspots_annual,44,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.2011713938657068,0.23706179647766723,1e-05
lorenz,45,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.5245710922477954e-05,4.028491168121015e-06,1e-08
mackey_glass,45,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,5.9523290338269064e-05,6.396481795018851e-05,1e-08
narma10,45,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.65652817038386,0.6323765368560011,1e-05
sunspots_annual,45,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.17788442894545103,0.22324808717675676,1e-05
lorenz,46,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,5.653930273652179e-07,9.10855267570791e-08,1e-08
mackey_glass,46,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.6713901943330797e-05,2.004590046967854e-05,1e-08
narma10,46,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6889423314446588,0.6702203807892864,0.001
sunspots_annual,46,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1773159399968275,0.2530581061609972,1e-05
lorenz,47,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,7.1083259140520925e-06,2.0145191097182777e-06,1e-08
mackey_glass,47,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,4.268288562607591e-05,4.946883337109321e-05,1e-08
narma10,47,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6590546895493644,0.6301420974752767,0.001
sunspots_annual,47,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.17508567043615253,0.22161043750810966,1e-08
lorenz,48,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,7.20477250968915e-05,1.2530570268217878e-05,1e-08
mackey_glass,48,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,9.227524587908357e-05,0.00010723660832703222,1e-08
narma10,48,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6654470631073894,0.6442713197675792,0.0001
sunspots_annual,48,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.17201813708899125,0.2182123788914804,1e-07
lorenz,49,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,8.164125345843523e-05,1.590737866299344e-05,1e-08
mackey_glass,49,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00015391576933872664,0.00016997635603953503,1e-08
narma10,49,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6616831442967588,0.6363663472611271,0.0001
sunspots_annual,49,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.16855765348963198,0.2179024066445767,1e-08
lorenz,50,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.111774294568363e-06,3.191847766102488e-07,1e-08
mackey_glass,50,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,3.110536439155617e-05,3.989157259937989e-05,1e-08
narma10,50,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6584927840075885,0.6131546649911123,0.0001
sunspots_annual,50,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.15346120391425092,0.24765661634054695,0.0001
lorenz,51,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.7239227066104631e-06,1.987549755051969e-07,1e-08
mackey_glass,51,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,5.718108985368312e-05,6.764523114737153e-05,1e-08
narma10,51,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6581324973967807,0.637779664046982,0.0001
sunspots_annual,51,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.19235521492138277,0.2387346669104204,0.0001
lorenz,52,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.045876511063004e-05,4.248850803230018e-06,1e-08
mackey_glass,52,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.0001164340657043901,0.00012370165535258764,1e-08
narma10,52,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6618505897076488,0.6382172601605698,0.001
sunspots_annual,52,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.14330908322080027,0.21213581068186946,1e-07
lorenz,53,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,9.147281867196291e-07,1.0272307690539951e-07,1e-08
mackey_glass,53,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.842810795170634e-05,2.0390344459542005e-05,1e-08
narma10,53,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6986710288761705,0.68163787500148,1e-05
sunspots_annual,53,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.23066643904865672,0.32212597412255434,1e-06
lorenz,54,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.4518699241813605e-06,3.66711082432967e-07,1e-08
mackey_glass,54,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,6.0886846442417614e-05,6.901742035178545e-05,1e-08
narma10,54,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6605814139702388,0.6285026433740156,1e-06
sunspots_annual,54,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.16423380889912745,0.23050594057384186,0.0001
lorenz,55,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.9335227294604915e-06,4.7143945286343036e-07,1e-08
mackey_glass,55,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,3.1286499242167834e-05,3.495285553302561e-05,1e-08
narma10,55,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6670064380211864,0.6664028942492575,0.01
sunspots_annual,55,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1680778693772431,0.2718870679073872,1e-05
lorenz,56,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.0723373303360782e-05,2.071040665220362e-06,1e-08
mackey_glass,56,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.296934483574009e-05,2.8980609074797823e-05,1e-08
narma10,56,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.687011718251653,0.6528082522460494,1e-07
sunspots_annual,56,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.16421739841950284,0.2677501769662686,1e-05
lorenz,57,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.5165178984762734e-06,5.161025946530144e-07,1e-08
mackey_glass,57,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,2.756944748714029e-05,3.2122427200791616e-05,1e-08
narma10,57,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6661155392926653,0.6417151236849974,0.0001
sunspots_annual,57,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.16234853785479816,0.21236695683522505,1e-06
lorenz,58,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,6.370045064269145e-06,1.2899687779598146e-06,1e-08
mackey_glass,58,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,3.068704418539326e-05,3.7091625976023425e-05,1e-08
narma10,58,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6647263970491757,0.6426455627911435,1e-08
sunspots_annual,58,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.18456616935941564,0.24021421801675938,1e-05
lorenz,59,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,8.6174320568499e-06,1.694405976775749e-06,1e-08
mackey_glass,59,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,3.97447062590006e-05,4.293610230999245e-05,1e-08
narma10,59,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6661327548670191,0.6395208785044756,0.0001
sunspots_annual,59,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.18069496985007322,0.24712184878611468,1e-07
lorenz,60,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,7.551066061955871e-06,2.139781865321553e-06,1e-08
mackey_glass,60,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00011405193957074854,0.00013278856972269456,1e-08
narma10,60,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6259437124233049,0.6494025564980662,0.0001
sunspots_annual,60,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.15764918931869581,0.22188283576908516,0.01
lorenz,61,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,1.5243315006349426e-05,2.1359671814829585e-06,1e-08
mackey_glass,61,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,7.47418373921913e-05,8.71745926652229e-05,1e-08
narma10,61,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6626834198316083,0.6499649456759132,0.001
sunspots_annual,61,Z+ZZ,0.22,0.16,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1666437596402913,0.22321533694419532,1e-07
lorenz,42,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,4.087852963512701e-06,8.7696728015363e-07,1e-08
mackey_glass,42,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,4.6873268187146315e-05,5.3881266877773395e-05,1e-08
narma10,42,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6693637706255072,0.6400580591872863,1e-08
sunspots_annual,42,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.20162282225788816,0.2546295282168854,1e-06
lorenz,43,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,2.521912651123958e-06,6.216387286834495e-07,1e-08
mackey_glass,43,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,1.9242087556288977e-05,2.6443673024215298e-05,1e-08
narma10,43,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6792986573432649,0.6545486138805935,0.0001
sunspots_annual,43,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.16298823224936926,0.2488626876471478,1e-06
lorenz,44,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,1.8377075204425658e-06,3.196138755958402e-07,1e-08
mackey_glass,44,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,3.83724874378455e-05,4.646317783532751e-05,1e-08
narma10,44,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6554069650126835,0.6411201104040413,1e-08
sunspots_annual,44,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.20651231967349093,0.24495966147588175,1e-05
lorenz,45,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,4.290323007910891e-05,8.661044271045545e-06,1e-08
mackey_glass,45,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00010873704085960545,0.00011183320815744981,1e-08
narma10,45,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6676575579262085,0.6419936524993801,1e-05
sunspots_annual,45,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.19770892740361076,0.2507167322195304,1e-08
lorenz,46,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0400071186248894e-06,1.5208698452492042e-07,1e-08
mackey_glass,46,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,2.4660147737140227e-05,2.9515404798947415e-05,1e-08
narma10,46,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6882631618856623,0.6733658715005001,0.0001
sunspots_annual,46,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.20345839463417506,0.29198953631090196,1e-06
lorenz,47,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,9.491722335316703e-06,2.230667141505243e-06,1e-08
mackey_glass,47,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,6.930274605910658e-05,8.323941740082557e-05,1e-08
narma10,47,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6620851307089559,0.6407960181598942,0.001
sunspots_annual,47,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.17638782275472248,0.2365023255747499,1e-05
lorenz,48,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,8.421079690807163e-05,1.5234440424846251e-05,1e-08
mackey_glass,48,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00014928599327248236,0.00015749778930373328,1e-08
narma10,48,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.665069381713945,0.6479776858277718,1e-08
sunspots_annual,48,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1938403329417126,0.24623962382472872,1e-08
lorenz,49,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.0001369323468933716,2.6659879143662295e-05,1e-08
mackey_glass,49,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.0002064921872192654,0.00022761120380904672,1e-08
narma10,49,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6638090833735067,0.6471701617188598,1e-07
sunspots_annual,49,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.2168325647515015,0.2739211343502971,1e-06
lorenz,50,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,3.665994939864284e-06,6.229223850404063e-07,1e-08
mackey_glass,50,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,4.212877693142651e-05,5.468164378205645e-05,1e-08
narma10,50,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6593129076353383,0.6262293504872234,1e-06
sunspots_annual,50,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1652209027150229,0.2500636033390658,1e-06
lorenz,51,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,8.910003662409458e-06,1.3437838644841529e-06,1e-08
mackey_glass,51,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,4.108815942143136e-05,5.1144194433978416e-05,1e-08
narma10,51,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.656180603909629,0.6457327378080527,1e-08
sunspots_annual,51,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1932971710328701,0.23658783260984048,1e-06
lorenz,52,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,3.4100315613391727e-05,6.478004881306851e-06,1e-08
mackey_glass,52,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.0001671012443415894,0.00017786695290425002,1e-08
narma10,52,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6681110224898176,0.6351467332574223,1e-06
sunspots_annual,52,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.164973136657386,0.23966107069674297,1e-07
lorenz,53,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,4.0581775158505086e-06,9.948772342189608e-07,1e-08
mackey_glass,53,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,2.5722696492648578e-05,3.1811715943787454e-05,1e-08
narma10,53,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.7036874336105035,0.7085656458057307,0.001
sunspots_annual,53,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.2327152599613612,0.32421801919977133,1e-05
lorenz,54,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,1.0347280369909685e-05,1.5525112134776617e-06,1e-08
mackey_glass,54,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,7.725733337030408e-05,8.259043443236676e-05,1e-08
narma10,54,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6680090559906091,0.6392743267536625,1e-07
sunspots_annual,54,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.17641116768852258,0.2374527982606743,1e-05
lorenz,55,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,5.54880612586977e-06,8.685765962400095e-07,1e-08
mackey_glass,55,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,6.415365105365982e-05,7.208597709757642e-05,1e-08
narma10,55,Z+ZZ,0.22,0.16,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6693177767034002,0.6666801271321078,0.001
